331.865627	465.432256	0.158072
331.865627	1600.414709	0.146870
331.865627	1069.845388	0.152109
331.865627	592.279917	0.156825
331.865627	403.287969	0.158685
331.865627	1052.285837	0.152283
331.865627	1150.738108	0.151311
331.865627	1047.030568	0.152335
331.865627	1076.433509	0.152044
331.865627	694.265664	0.155819
331.865627	846.157672	0.154318
331.865627	1203.860394	0.150786
331.865627	1163.732700	0.151182
331.865627	677.571180	0.155984
331.865627	604.070872	0.156709
331.865627	1652.665175	0.146353
331.865627	1557.770578	0.147290
331.865627	1073.025469	0.152078
331.865627	721.077622	0.155554
331.865627	501.587036	0.157715
331.865627	1306.818928	0.149769
331.865627	1473.751979	0.148120
331.865627	414.944601	0.158570
331.865627	1639.442047	0.146484
331.865627	546.198663	0.157275
331.865627	919.852875	0.153591
331.865627	873.665043	0.154046
331.865627	951.158832	0.153281
331.865627	1058.590525	0.152221
331.865627	825.501234	0.154522
331.865627	523.612286	0.157498
331.865627	1597.743546	0.146896
331.865627	1130.888224	0.151507
331.865627	1077.791624	0.152031
331.865627	1419.790495	0.148653
331.865627	1114.039979	0.151673
331.865627	1203.293174	0.150791
331.865627	1337.115527	0.149470
331.865627	1098.696623	0.151825
331.865627	1273.957636	0.150093
331.865627	675.495067	0.156004
331.865627	1581.298818	0.147059
331.865627	1074.950426	0.152059
331.865627	1096.039578	0.151851
331.865627	732.914392	0.155437
331.865627	998.838481	0.152811
331.865627	1039.502755	0.152409
331.865627	1110.429135	0.151709
331.865627	1081.243423	0.151997
331.865627	1347.009340	0.149372
331.865627	1556.396092	0.147303
331.865627	863.487535	0.154147
331.865627	765.452616	0.155116
331.865627	722.196107	0.155543
331.865627	753.513915	0.155234
331.865627	715.470510	0.155610
331.865627	1152.341845	0.151295
331.865627	898.896838	0.153798
331.865627	576.013248	0.156986
331.865627	926.148796	0.153528
331.865627	525.530292	0.157479
331.865627	971.580575	0.153080
331.865627	702.521573	0.155737
331.865627	1142.785315	0.151389
331.865627	1241.593261	0.150413
331.865627	939.561053	0.153396
331.865627	1007.402758	0.152726
331.865627	1076.019653	0.152048
331.865627	699.113108	0.155771
331.865627	425.434868	0.158466
331.865627	215.449899	0.160537
331.865627	1243.380509	0.150396
331.865627	440.046462	0.158322
331.865627	993.411911	0.152864
331.865627	969.251278	0.153103
331.865627	491.689938	0.157813
331.865627	1421.738473	0.148634
331.865627	1112.844983	0.151685
331.865627	1330.148970	0.149538
331.865627	1148.922488	0.151328
331.865627	1083.898672	0.151971
331.865627	915.646858	0.153632
331.865627	1027.600595	0.152527
331.865627	257.552005	0.160122
331.865627	141.756180	0.161264
331.865627	1592.820419	0.146945
331.865627	742.714791	0.155341
331.865627	1256.555622	0.150265
331.865627	966.351318	0.153131
331.865627	1016.525466	0.152636
331.865627	1081.802165	0.151991
331.865627	1115.859226	0.151655
331.865627	1654.184918	0.146338
331.865627	1220.588334	0.150621
331.865627	1319.260289	0.149646
331.865627	916.941021	0.153619
331.865627	829.095489	0.154486
331.865627	777.430642	0.154998
331.865627	676.271268	0.155996
331.865627	1396.082429	0.148887
331.865627	1184.132749	0.150981
331.865627	1077.356041	0.152035
331.865627	1095.798706	0.151853
331.865627	955.743527	0.153236
331.865627	1070.965987	0.152098
331.865627	1536.055678	0.147504
331.865627	671.062776	0.156048
331.865627	1171.598515	0.151104
331.865627	1384.246182	0.149004
331.865627	484.905082	0.157880
331.865627	493.807521	0.157792
331.865627	1303.157536	0.149805
331.865627	697.713866	0.155785
331.865627	1088.569423	0.151925
331.865627	1096.044582	0.151851
331.865627	1338.648424	0.149454
331.865627	884.366508	0.153941
331.865627	1086.067444	0.151949
331.865627	1379.650562	0.149049
331.865627	719.478034	0.155570
331.865627	1039.080742	0.152413
331.865627	1629.662061	0.146581
331.865627	1038.744790	0.152417
331.865627	905.124228	0.153736
331.865627	796.926066	0.154804
331.865627	1055.723703	0.152249
331.865627	898.148047	0.153805
331.865627	1334.791386	0.149493
331.865627	1308.334741	0.149754
331.865627	1431.783901	0.148534
331.865627	1221.466552	0.150612
331.865627	1276.910632	0.150064
331.865627	952.344345	0.153270
331.865627	957.514030	0.153219
331.865627	1041.511503	0.152389
331.865627	888.642263	0.153898
331.865627	1000.721300	0.152792
331.865627	1256.844112	0.150263
331.865627	1069.302997	0.152115
331.865627	980.914942	0.152988
331.865627	1251.405778	0.150316
331.865627	1087.582442	0.151934
331.865627	1125.053671	0.151564
331.865627	473.326226	0.157994
331.865627	1203.145843	0.150793
331.865627	877.448312	0.154009
331.865627	1031.562726	0.152487
331.865627	611.009506	0.156641
331.865627	1258.256548	0.150249
331.865627	995.029620	0.152848
331.865627	1268.634841	0.150146
331.865627	1061.067830	0.152196
331.865627	1047.638301	0.152329
331.865627	1141.040684	0.151406
331.865627	942.108823	0.153371
331.865627	1554.148877	0.147325
331.865627	811.915858	0.154656
331.865627	921.911368	0.153570
331.865627	1499.031352	0.147870
331.865627	325.247090	0.159454
331.865627	984.497674	0.152952
331.865627	1441.638648	0.148437
331.865627	1247.417482	0.150356
331.865627	779.544794	0.154977
331.865627	962.585438	0.153169
331.865627	1526.585120	0.147598
331.865627	674.471617	0.156014
331.865627	799.361592	0.154780
331.865627	962.925904	0.153165
331.865627	728.358376	0.155482
331.865627	1077.172481	0.152037
331.865627	1464.361243	0.148213
331.865627	1129.294223	0.151522
331.865627	1265.011176	0.150182
331.865627	486.804701	0.157861
331.865627	1211.579994	0.150710
331.865627	940.055572	0.153391
331.865627	1172.196495	0.151099
331.865627	986.190572	0.152936
331.865627	818.363387	0.154592
331.865627	861.933765	0.154162
331.865627	1218.597416	0.150640
331.865627	1098.388171	0.151828
331.865627	450.181239	0.158222
331.865627	930.807125	0.153482
331.865627	1118.950495	0.151624
331.865627	1309.153983	0.149746
331.865627	1008.168423	0.152719
331.865627	861.268562	0.154169
331.865627	1566.191755	0.147208
331.865627	861.828595	0.154163
331.865627	1096.327837	0.151848
331.865627	836.172098	0.154416
331.865627	908.437827	0.153703
331.865627	806.843645	0.154706
331.865627	1475.983523	0.148098
331.865627	569.078567	0.157054
